station_id,name,capacity,num_bikes_available,num_docks_available,lat,lon,is_renting,is_returning
7737,Kingston Rd / Glen Everest Rd,15,9,6,43.69749005,-79.25655146,TRUE,TRUE
7738,Highview Ave / Kennedy Rd,15,1,14,43.70241858,-79.25631671,TRUE,TRUE
7739,Kingston Rd / Ridgemoor Ave,11,3,8,43.70643614,-79.25104443,TRUE,TRUE
7740,Sharpe St / Park St (Sandown Park),15,0,15,43.7105975,-79.2541175,TRUE,TRUE
7741,Howard Park Ave / Parkside Dr,15,9,5,43.648657,-79.458111,TRUE,TRUE
7742,Eglinton Ave W / Prospect Cemetery,19,13,6,43.69415,-79.4578258,TRUE,TRUE
7743,Eglinton Ave W / Gilbert Ave,19,0,19,43.6926325,-79.4627536,TRUE,TRUE
7744,Rogers Rd / Prospect Cemetery,23,0,21,43.68323,-79.455765,TRUE,TRUE
7745,Bert Robinson Park,15,1,14,43.688028,-79.460265,TRUE,TRUE
7746,Marlee Ave / York Beltline Trail,19,0,18,43.70163,-79.44099,TRUE,TRUE
7747,Eglinton Ave W / Ennerdale Rd,14,7,6,43.69466,-79.45377,TRUE,TRUE
7748,Bloor St W / Old Mill Trl,19,9,9,43.6501687,-79.4963345,TRUE,TRUE
7749,Wendover Rd / Bloor St W (Green P),15,5,10,43.6492,-79.50602,TRUE,TRUE
7750,Luttrell Ave / Danforth Ave,15,0,15,43.6897656,-79.2939525,TRUE,TRUE
7751,Willingdon Blvd / Bloor St W (Green P),15,5,9,43.64817,-79.510392,TRUE,TRUE
7752,1926 Lake Shore Blvd W,23,19,3,43.6357643,-79.4674917,TRUE,TRUE
7753,36 Park Lawn Rd,14,9,5,43.6236917,-79.4838132,TRUE,TRUE
7754,Walter Saunders Park,15,1,14,43.69932707,-79.44936304,TRUE,TRUE
7755,Park Lawn Rd / Berry Rd,15,6,8,43.6356059,-79.4934616,TRUE,TRUE
7756,Tobermory Dr / Finch Corridor Trail,19,0,19,43.7611741,-79.5114452,TRUE,TRUE
7757,The Well,18,5,9,43.64302506,-79.39430138,TRUE,TRUE
7758,Driftwood Ave / Finch Corridor Trail,19,2,17,43.7603624,-79.5162777,TRUE,TRUE
7759,The Pond Rd / Shoreham Dr,15,7,7,43.772445,-79.511912,TRUE,TRUE
7760,Grand Avenue Park,23,18,5,43.62313,-79.4918,TRUE,TRUE
7761,Moss Park,15,7,7,43.655972,-79.370638,TRUE,TRUE
7762,College St / Henry St ,13,9,1,43.6591529,-79.3947953,TRUE,TRUE
7765,St. John's Rd / Dundas St W,15,2,13,43.66526762,-79.47502123,TRUE,TRUE
7766,Albany Ave / Bloor St W,15,0,14,43.66554144,-79.41010318,TRUE,TRUE
7767,Pioneer Village Subway Station,11,0,10,43.77649016,-79.50853649,TRUE,TRUE
7768,Armoury St / Chestnut St,14,13,1,43.653518,-79.38591064,TRUE,TRUE
7769,Lake Shore Blvd W / Brow Dr,15,12,3,43.59141,-79.5441819,TRUE,TRUE
7770,Spadina Ave / Sullivan St,23,19,4,43.65082786,-79.396981,TRUE,TRUE
7771,St. Clair Ave W / Osler St,11,0,10,43.67384356,-79.46092619,TRUE,TRUE
7772,Simcoe St / King St W,15,14,0,43.64750835,-79.38604437,TRUE,TRUE
7773,Grenoble Dr / Gateway Blvd,14,1,13,43.71513211,-79.33413623,TRUE,TRUE
7774,Grenoble Dr / Deauville Ln,15,1,14,43.71649676,-79.3308944,TRUE,TRUE
7775,Grenoble Dr / Vendome Pl,11,2,7,43.715538,-79.32811428,TRUE,TRUE
7776,Ferrand Dr / Rochefort Dr,19,3,14,43.71963254,-79.33199951,TRUE,TRUE
7777,Thorncliffe Park Dr / Leaside Park Trail,15,1,14,43.70400405,-79.34807015,TRUE,TRUE
7778,75 Thorncliffe Park Dr,9,0,8,43.70518328,-79.3422473,TRUE,TRUE
7779,165 McRae Dr,15,0,15,43.7065616,-79.36781965,TRUE,TRUE
7780,Mount Pleasant Rd / Davisville Ave - SMART,16,10,4,43.70088226,-79.38736017,TRUE,TRUE
7781,St Clair Ave W / Avenue Rd ,15,0,14,43.68688938,-79.40099513,TRUE,TRUE
7782,Downsview Park Subway Station - SMART,20,0,17,43.753107,-79.479626,TRUE,TRUE
7783,60 Carl Hall Rd - SMART,20,2,18,43.7482972,-79.4757057,TRUE,TRUE
7784,Downsview Park Blvd / Keele St  - SMART,18,1,14,43.73673829,-79.48227196,TRUE,TRUE
7785,Keele St / Dovehouse Ave - SMART,16,1,15,43.7494501,-79.4869662,TRUE,TRUE
7787,HTO Park West,31,19,10,43.63737146,-79.38976959,TRUE,TRUE
7788,Queens Quay E / Lower Jarvis St ,23,11,8,43.64392767,-79.36873017,TRUE,TRUE
7789,75 Holly St,23,9,2,43.7063279,-79.3962499,TRUE,TRUE
7790,Lynn Williams St / Pirandello St ,17,1,16,43.63912451,-79.41423167,TRUE,TRUE
7791,Ossington Ave / Bruce St,14,10,3,43.64570237,-79.41933192,TRUE,TRUE
7792,Gladstone Ave / Queen St W,15,2,11,43.64314139,-79.42728016,TRUE,TRUE
7794,York St / Harbour St (Love Park),15,13,2,43.640741,-79.3798521,TRUE,TRUE
7796,Dundas St E / River St,19,0,16,43.661152,-79.358505,TRUE,TRUE
7798,Shuter St/River St,15,0,14,43.659296,-79.358035,TRUE,TRUE
7799,Danforth Ave / Danforth Rd,15,3,11,43.69362207,-79.2771053,TRUE,TRUE
7800,Brimley Rd / McCowan District Park,19,5,14,43.72704086,-79.24391402,TRUE,TRUE
7801,Parkcrest Dr / Kingston Rd,15,0,15,43.73596719,-79.21995221,TRUE,TRUE
7802,King St W / Jameson Ave - SMART,12,0,12,43.63735796,-79.43617976,TRUE,TRUE
7803,Scarborough Soccer Centre,19,2,17,43.7154661,-79.2876595,TRUE,TRUE
7804,Lansdowne Ave / Seaforth Ave ,12,11,1,43.6429044,-79.43746059,TRUE,TRUE
7805,Pharmacy Ave / Teesdale Pl,19,1,18,43.69735608,-79.28528711,TRUE,TRUE
7806,Danforth Rd / Birchmount Rd ,15,0,15,43.70688,-79.26851,TRUE,TRUE
7807,552 Birchmount Rd,15,0,15,43.71176279,-79.27028153,TRUE,TRUE
7808,Eastgate Cres / Pharmacy Ave ,15,3,12,43.71104424,-79.29127314,TRUE,TRUE
7809,Firvalley Ct / Warden Ave,19,2,17,43.7032112,-79.2787149,TRUE,TRUE
7810,Avenue Rd / Cumberland St ,14,13,0,43.6698217,-79.39444615,TRUE,TRUE
7811,Midland Ave / Kingston Rd,17,0,16,43.7128578,-79.2487086,TRUE,TRUE
7812,Bellamy Rd S / Kingston Rd,19,2,15,43.73232779,-79.2249662,TRUE,TRUE
7813,Yonge St / Merton St ,23,20,2,43.69627507,-79.39629396,TRUE,TRUE
7814,Fenwood Ht / Kingston Rd,15,2,13,43.7269017,-79.22920397,TRUE,TRUE
7815,Avenue Rd / Macpherson Ave ,15,1,13,43.67794376,-79.39836279,TRUE,TRUE
7816,Bay St / Dundas St W,55,32,20,43.65535078,-79.38345967,TRUE,TRUE
7817,Shaw St / King St W,15,1,13,43.64125616,-79.41502994,TRUE,TRUE
7818,Soudan Ave / Yonge St ,19,14,4,43.7043096,-79.3972815,TRUE,TRUE
7819,Avenue Rd / Oxton Ave ,15,2,12,43.6971116,-79.40537298,TRUE,TRUE
7820,1612 Danforth Ave ,15,5,10,43.68370788,-79.32262454,TRUE,TRUE
7821,Lisgar St / Queen St W - SMART,20,0,20,43.64299174,-79.42355912,TRUE,TRUE
7822,Leslie St / Commissioners St  ,19,14,3,43.6572755,-79.32661544,TRUE,TRUE
7823,Greenwood Ave / Sammon Ave,11,2,8,43.68698673,-79.33478198,TRUE,TRUE
7824,Warden Subway Station,19,1,18,43.71161098,-79.28055566,TRUE,TRUE
7825,Kingston Rd / Scarborough Golf Club Rd,14,1,13,43.74531104,-79.20970651,TRUE,TRUE
7826,Greenwood Ave / Gerrard St E,15,10,5,43.67036918,-79.32782699,TRUE,TRUE
7827,Chatham Ave / Byron Ave,15,3,12,43.67986783,-79.33424614,TRUE,TRUE
7828,Wakunda Pl / O'Connor Dr,10,0,9,43.71602024,-79.30470925,TRUE,TRUE
7829,Tiago Ave / Westview Blvd,15,0,14,43.71101622,-79.30675744,TRUE,TRUE
7830,Plaxton Dr / St Clair Ave E,15,1,12,43.70751756,-79.30252066,TRUE,TRUE
7831,Victoria Park Ave / Edge Park Ave,18,2,16,43.71767868,-79.2996158,TRUE,TRUE
7832,Finch Subway Station ,19,2,14,43.78187716,-79.41528503,TRUE,TRUE
7833,Glencairn Subway Station,15,0,15,43.70925764,-79.44169105,TRUE,TRUE
7834,Glen Long Community Centre,15,1,13,43.70820993,-79.45627809,TRUE,TRUE
7835,Caledonia Rd / Lotherton Pathway,19,0,18,43.70756437,-79.46571475,TRUE,TRUE
7836,Harvie Ave / Rogers Rd,19,0,18,43.68402031,-79.45297885,TRUE,TRUE
7837,Ling Rd / Morningside Ave,19,12,6,43.76666382,-79.18521765,TRUE,TRUE
7838,Lake Shore Blvd W / Legion Rd,19,15,4,43.62052631,-79.48320224,TRUE,TRUE
7839,Lake Shore Blvd W / Seventeenth St,11,9,1,43.59841926,-79.51561102,TRUE,TRUE
7840,Mabelle Park,15,4,10,43.64538948,-79.52768222,TRUE,TRUE
7841,Islington Subway Station (Aberfoyle Cres),15,0,14,43.64565859,-79.52339939,TRUE,TRUE
7842,Lake Shore Blvd W / Long Branch Ave,11,6,3,43.59445833,-79.53387391,TRUE,TRUE
7843,Uno Dr / The Queensway,15,13,0,43.6264933,-79.50358168,TRUE,TRUE
7844,Second St / Lake Shore Blvd W,15,5,8,43.60191488,-79.49941889,TRUE,TRUE
7845,Sixth St / Lake Shore Blvd W,15,11,3,43.60116229,-79.50416047,TRUE,TRUE
7846,Bloor St W / Dundas St W (2),15,7,6,43.64285245,-79.53199489,TRUE,TRUE
7848,Gerrard St E / Nasmith Ave ,22,13,8,43.66273619,-79.36253101,TRUE,TRUE
7849,Viewmount Park,15,0,14,43.70735573,-79.43723072,TRUE,TRUE
7850,Maud St / Adelaide St W,15,1,13,43.64601457,-79.39960498,TRUE,TRUE
7851,Keele St / Ingram Dr,13,0,11,43.69870695,-79.47565865,TRUE,TRUE
7852,York Recreation Centre,23,6,16,43.68815308,-79.4821979,TRUE,TRUE
7853,Trethewey Dr / Black Creek Dr,15,0,15,43.6954984,-79.48809394,TRUE,TRUE
7854,Jane St / Haney Ave,19,5,14,43.67434571,-79.49484378,TRUE,TRUE
7855,Scarlett Rd / Eileen Ave,15,2,12,43.66851091,-79.50076484,TRUE,TRUE
7856,Scarlett Rd / Old Scarlett Rd ,15,4,11,43.67827631,-79.50667332,TRUE,TRUE
7857,Eglinton Ave W / Venn Cres,19,1,18,43.69143921,-79.46908635,TRUE,TRUE
7858,Rogers Rd / Bicknell Ave,23,4,19,43.68189526,-79.47363824,TRUE,TRUE
7859,Mallaby Park ,15,1,13,43.70619109,-79.53262796,TRUE,TRUE
7860,Cruickshank Park,15,1,13,43.70238607,-79.52594758,TRUE,TRUE
7861,Emmett Ave,19,1,17,43.68735514,-79.50623314,TRUE,TRUE
7862,Jane St / Weston Rd,15,0,14,43.69144464,-79.50154584,TRUE,TRUE
7863,Jane St / Queens Dr,15,1,13,43.70673805,-79.50477544,TRUE,TRUE
7864,Sussex Ave / St George St,15,8,7,43.66530428,-79.39938264,TRUE,TRUE
7865,2700 Eglinton Ave W,43,13,26,43.69074601,-79.47820143,TRUE,TRUE
7866,697 Lansdowne Ave ,23,1,17,43.65922184,-79.4427741,TRUE,TRUE
7867,15 Price St ,15,11,1,43.67994778,-79.38994814,TRUE,TRUE
7868,Sheppard Ave W / Chesswood Dr,19,0,16,43.75558397,-79.47446033,TRUE,TRUE
7869,Sentinel Rd / Sheppard Ave W,15,0,14,43.74386581,-79.49181654,TRUE,TRUE
7870,Humber River Hospital ,15,1,14,43.72537884,-79.48719674,TRUE,TRUE
7871,Jane St / Lawrence Ave W,14,0,14,43.70234022,-79.5034739,TRUE,TRUE
7872,Keele St / Catford Rd,15,0,13,43.75919331,-79.49001047,TRUE,TRUE
7873,Sentinel Rd / Finch Ave W,15,1,12,43.76073964,-79.50002731,TRUE,TRUE
7874,The Pond Rd / Ian Macdonald Blvd,15,0,13,43.77086729,-79.49812991,TRUE,TRUE
7875,Oakdale Community Centre,15,4,7,43.74751496,-79.51325699,TRUE,TRUE
7876,Jane St / Yewtree Blvd,15,1,14,43.75531729,-79.51704708,TRUE,TRUE
7877,Jane St / Yorkwoods Gt,15,8,7,43.7503017,-79.51577557,TRUE,TRUE
7878,Weston Rd / Sheppard Ave W,15,3,11,43.73262849,-79.53819932,TRUE,TRUE
7879,Weston Rd / Lanyard Rd,10,1,6,43.748713,-79.541808,TRUE,TRUE
7880,Lindylou Rd / Lanyard Rd,15,1,13,43.74845421,-79.550404,TRUE,TRUE
7881,Queens Quay E / Merchants' Wharf,27,14,12,43.64643026,-79.36181632,TRUE,TRUE
7882,Tangiers Rd / Finch Ave W,15,0,15,43.76376964,-79.48809243,TRUE,TRUE
7883,Wynford Heights Cres / Concorde Pl,11,1,9,43.72749778,-79.32714222,TRUE,TRUE
7884,Bartley Park ,15,3,11,43.72211166,-79.30864831,TRUE,TRUE
7885,Brooklawn Ave / Kingston Rd,11,8,1,43.7217614,-79.23591372,TRUE,TRUE
7886,Jane St / Finch Ave W,15,0,14,43.75929228,-79.51837415,TRUE,TRUE
7887,800 Fleet St (North),43,9,12,43.63682856,-79.4088416,TRUE,TRUE
7888,The Kingsway / Ashley Rd,15,1,12,43.66279594,-79.51959828,TRUE,TRUE
7889,Dundas St W / Prince Edward Dr N,19,0,18,43.66032427,-79.5115435,TRUE,TRUE
7890,60 Broadway Ave,14,0,13,43.7102443,-79.39578745,TRUE,TRUE
7891,Opposite 1103 Leslie St,19,2,16,43.72093165,-79.34989416,TRUE,TRUE
7892,Erskine Ave / Redpath Ave,15,8,5,43.71215479,-79.39425906,TRUE,TRUE
7893,Overlea Blvd / Thorncliffe Park Dr,19,1,17,43.70755597,-79.34272024,TRUE,TRUE
7894,Millwood Rd / Southvale Dr,15,2,10,43.70241717,-79.36175933,TRUE,TRUE
7895,Keele St / Lloyd Ave,15,0,14,43.67115533,-79.46701598,TRUE,TRUE
7896,Arlington Parkette,15,0,13,43.69105005,-79.43281746,TRUE,TRUE
7897,50 Overlea Blvd,15,8,6,43.707225,-79.345324,TRUE,TRUE
7898,University Ave / Gerrard St W - SMART(South),16,14,2,43.65748153,-79.38921396,TRUE,TRUE
7899,Queens Park Cres / College St ,23,22,0,43.66018128,-79.39083272,TRUE,TRUE
7900,Simcoe St / Elm St,10,6,2,43.65603884,-79.38970388,TRUE,TRUE
7901,Bloor St W / Kingsmill Rd,11,5,6,43.6492789,-79.50312996,TRUE,TRUE
7902,Gunns Rd / Lavender Creek Trail,15,0,15,43.67553197,-79.4719974,TRUE,TRUE
7903,St Clair Ave W / Symes Rd,15,0,14,43.67004213,-79.47894248,TRUE,TRUE
7904,Palmerston Blvd / Lennox St,10,6,4,43.66335071,-79.41312798,TRUE,TRUE
7906,Princess St / Front St E,14,1,13,43.65029757,-79.3664846,TRUE,TRUE
7907,365 Lippincott St,40,7,32,43.6649482,-79.40947,TRUE,TRUE
7909,E.T Seton Park - South ,23,5,16,43.70503462,-79.33547292,TRUE,TRUE
7910,Eglinton Ave E / Brentcliffe Rd,15,6,9,43.71430579,-79.36089045,TRUE,TRUE
7911,King St W / York St (2),19,17,1,43.64796882,-79.38316961,TRUE,TRUE
7912,Joe Shuster Way / King St W ,19,0,19,43.64039672,-79.42374241,TRUE,TRUE
7913,St. George St / Willcocks St,23,18,4,43.66245274,-79.39783842,TRUE,TRUE
7914,York St / Wellington St W (2),27,11,14,43.64704306,-79.38314121,TRUE,TRUE
7915,Rogers Rd / Watt Ave,15,2,12,43.6823368,-79.4680594,TRUE,TRUE
7916,University Ave / Pearl St ,17,17,0,43.6484302,-79.3855656,TRUE,TRUE
7917,King St W / University Ave,18,14,2,43.64781809,-79.38427999,TRUE,TRUE
7918,Albion Rd/ Arcot Blvd,14,6,4,43.72762171,-79.55254903,TRUE,TRUE
7919,Armel Ct / Albion Rd,17,0,15,43.72153297,-79.54558348,TRUE,TRUE
7920,75 Tandridge Cres,15,13,2,43.72957827,-79.54699794,TRUE,TRUE
7921,Islington Ave / Finch Ave W,15,0,13,43.74445258,-79.56824986,TRUE,TRUE
7922,35 Erindale Ave,23,0,21,43.67729,-79.35741,TRUE,TRUE
7923,Trethewey Dr / Jane St,19,0,18,43.69741707,-79.50079831,TRUE,TRUE
7924,Duncan St / Adelaide St W - SMART,12,11,0,43.64809661,-79.38864543,TRUE,TRUE
7925,Niagara St / King St W - SMART,24,7,16,43.6428637,-79.4071306,TRUE,TRUE
7926,McRae Dr / Laird Dr - SMART,24,3,19,43.70979297,-79.36389214,TRUE,TRUE
7927,Strachan Ave / East Liberty St - SMART,24,1,21,43.6390647,-79.41080996,TRUE,TRUE
7928,Simcoe St / Pullan Pl,31,3,28,43.6510529,-79.38764943,TRUE,TRUE
7929,Spadina Ave / Bulwer St- SMART ,12,10,1,43.64935448,-79.39675713,TRUE,TRUE
7930,Dunn Ave / Queen St W,15,6,9,43.63952275,-79.43395977,TRUE,TRUE
7931,Symes Rd / Glen Scarlett Rd - SMART,16,0,16,43.67339152,-79.47798368,TRUE,TRUE
7932,Boston Ave / Queen St E- SMART,12,11,1,43.66160165,-79.33894583,TRUE,TRUE
7933,Elizabeth St / Elm St,23,6,16,43.65709082,-79.38593669,TRUE,TRUE
7934,19 Glendora Ave,11,3,6,43.75921144,-79.40960365,TRUE,TRUE
7935,Ramsden Park,15,5,10,43.67618456,-79.38962496,TRUE,TRUE
7936,Adelaide St W / Bay St ( South ),15,15,0,43.65011638,-79.37953069,TRUE,TRUE
7937,Adelaide St W / Yonge St,19,18,0,43.65038002,-79.37872771,TRUE,TRUE
7938,Portland St / Wellington St W,15,7,7,43.64290167,-79.39937033,TRUE,TRUE
7939,Princes' Gates,17,13,3,43.63467324,-79.40897322,TRUE,TRUE
7940,Lillian St / Soudan Ave ,32,12,20,43.70607287,-79.39356162,TRUE,TRUE
7941,Hanna Ave / Snooker St,15,14,1,43.639547,-79.420022,TRUE,TRUE
7942,Hillsdale Ave E / Mount Pleasant Rd,15,3,11,43.70512127,-79.38902711,TRUE,TRUE
7943,OCAD University,23,8,15,43.65231552,-79.39091185,TRUE,TRUE
7944,Harbord St / Grace St (Bickford Park),23,0,23,43.65995364,-79.41787389,TRUE,TRUE
7945,Front St W / Spadina Ave,19,14,4,43.6423548,-79.39519752,TRUE,TRUE
7946,Richmond St W / Bathurst St,15,12,3,43.6467917,-79.4030281,TRUE,TRUE
7947,Niagara St / Queen St W ,11,7,2,43.64572868,-79.4099068,TRUE,TRUE
7948,Bathurst St / Housey St,22,3,19,43.63781904,-79.40013177,TRUE,TRUE
7949,Thompson St / Carroll St,19,5,13,43.65907065,-79.35240134,TRUE,TRUE
7950,Crawford St / Lobb Ave,23,16,7,43.64654941,-79.415589,TRUE,TRUE
7951,Fort York Blvd / Grand Magazine St,19,1,18,43.6375063,-79.4031155,TRUE,TRUE
7952,Adelaide St W / York St ,19,19,0,43.64919198,-79.38363237,TRUE,TRUE
7953,Church St / Shuter St,14,7,7,43.65505698,-79.37651025,TRUE,TRUE
